#1(x)-n_base 2(y)-k_base 3-n-sum 4-n-num 5-n-mean 6-n-deviation 7-k-sum 8-k-num 9-k-mean 10-k-deviation 11-seed-sum 12-seed-num 13-seed-mean 14-seed-deviation 15-PitermanStOptOn-full-sum 16-PitermanStOptOn-full-num 17-PitermanStOptOn-full-mean 18-PitermanStOptOn-full-deviation 19-PitermanStOptOn-justwinningset-sum 20-PitermanStOptOn-justwinningset-num 21-PitermanStOptOn-justwinningset-mean 22-PitermanStOptOn-justwinningset-deviation 23-PitermanStOptOff-full-sum 24-PitermanStOptOff-full-num 25-PitermanStOptOff-full-mean 26-PitermanStOptOff-full-deviation 27-PitermanStOptOff-justwinningset-sum 28-PitermanStOptOff-justwinningset-num 29-PitermanStOptOff-justwinningset-mean 30-PitermanStOptOff-justwinningset-deviation 31-Horn-full-sum 32-Horn-full-num 33-Horn-full-mean 34-Horn-full-deviation 35-Horn-justwinningset-sum 36-Horn-justwinningset-num 37-Horn-justwinningset-mean 38-Horn-justwinningset-deviation
0 4 16 16 1 0 64 16 4 0 136 16 8 4.63681 25 16 1 0.75 22 16 1 0.612372 86 16 5 1 86 16 5 1 15 16 0 1.19896 14 16 0 1.11803
1 4 160 16 10 0 64 16 4 0 136 16 8 4.63681 1385 16 86 32.184 1384 16 86 32.448 1428 16 89 31.9042 1422 16 88 31.8355 20 16 1 0.612372 20 16 1 0.707107
2 4 1600 16 100 0 64 16 4 0 136 16 8 4.63681 9816 16 613 37.7177 9676 16 604 37.1887 9834 16 614 39.6973 9724 16 607 40.3965 25 16 1 0.75 28 16 1 0.866025
3 4 16000 16 1000 0 64 16 4 0 136 16 8 4.63681 112016 16 7001 112.312 110812 16 6925 195.956 112442 16 7027 174.47 110227 16 6889 94.8996 177 16 11 5.12957 117 16 7 6.31961
4 4 160000 16 10000 0 64 16 4 0 136 16 8 4.63681 2868753 16 179297 2894.21 2862065 16 178879 3092.91 2887528 16 180470 2209.92 2870966 16 179435 2088.24 1793 16 112 6.06733 1749 16 109 0.559017
